Time,bandwidth,delay
,20.5424615982889,10
,16.9988817560572,10
,15.9747543581617,10
,20.8454958760813,10
,16.8927272727273,10
,24.4193091968373,10
,22.8525450901804,10
,27.0278857741682,10
,34.6991044776119,10
,25.494214559387,10
,24.9764577656676,10
,27.7252401129943,10
,21.7381584974805,10
,17.7162883548983,10
,23.7833032164799,10
,19.6598326359833,10
,29.2789149328417,10
,20.2651120597652,10
,13.498085106383,10
,21.5865666041276,10
,33.2188842231554,10
,18.8521586867305,10
,20.6715449101796,10
,27.9015976799367,10
,35.6378742249779,10
,35.3590546151389,10
,32.9727361563518,10
,24.463637013219,10
,21.9194179788718,10
,29.4624817518248,10
,25.9814739517154,10
,21.001856669217,10
,30.236938845234,10
,24.375409219191,10
,27.3325324510053,10
,27.9447232472325,10
,28.7464864864865,10
,42.7730705657979,10
,29.6005141938939,10
,26.0622795698925,10
,29.1527630285152,10
,27.2314875531269,10
,24.1119047619048,10
,24.7848951048951,10
,20.2841091069072,10
,21.5366137908708,10
,21.4221538461538,10
,32.7188235294118,10
,32.9248287555103,10
,33.1077378243059,10
,33.8435421771089,10
,21.6800112644326,10
,30.5339372197309,10
,33.1236675461741,10
,39.0077626527051,10
,21.3828082191781,10
,32.5678228782288,10
,25.8967407010971,10
,21.6525857465599,10
,31.3548656338919,10
,25.0288283908605,10
,22.8018337801609,10
,19.5486923402455,10
,29.1135346358792,10
,34.5265863453815,10
,33.1767230824631,10
,31.1232072617247,10
,24.8671121105043,10
,28.5115151515151,10
,33.6664355362947,10
,36.3694545454545,10
,41.2409016393443,10
,42.4585746709033,10
,32.9369959839357,10
,35.6147744528808,10
,28.5993518229978,10
,28.150071942446,10
,27.8237634408602,10
,33.9485162505888,10
,33.6519161105815,10
,38.5561109110551,10
,44.1287399291009,10
,43.7153437613678,10
,40.4900667451904,10
,37.1155667506297,10
,32.3692702924296,10
,20.9557438016529,10
,23.8549291130894,10
,17.6703933747412,10
,18.7921273516643,10
,24.008262990456,10
,23.0542721016411,10
,24.848382381987,10
,29.6517713320192,10
,31.2800198019802,10
,26.8790648330059,10
,24.4007538091419,10
,31.3850904501472,10
,30.9466019940717,10
,20.8036514522822,10
,21.5051851851852,10
,20.7302772790744,10
,17.7528751753156,10
,15.7327297668038,10
,20.2501353120908,10
,26.5100483091787,10
,19.6119714964371,10
,19.6145400593472,10
,20.3861898211829,10
,20.5467948717949,10
,15.9737878787879,10
,19.9785317850817,10
,20.8990062361698,10
,27.1756065573771,10
,23.2521094439541,10
,29.684224137931,10
,25.9665917602996,10
,17.482563237774,10
,14.3504267328968,10
,16.5420507399577,10
,14.9639287906691,10
,17.8925283018868,10
,18.3770368909055,10
,14.9891739475774,10
,11.269013681846,10
,12.8196400404449,10
,14.4789356632248,10
,15.5408966695132,10
,10.2949622926094,10
,10.8787791741472,10
,29.4461471172962,10
,28.6063938722032,10
,29.127183737912,10
,30.812679245283,10
,28.7371832091016,10
,28.1131634182909,10
,25.412953821656,10
,25.5723975228546,10
,20.7195164075993,10
,27.5308482312666,10
,27.4975710991545,10
,25.7113910186199,10
,29.987060125415,10
,34.1552214546932,10
,31.2471844660194,10
,35.5510291262136,10
,42.84,10
,43.7,10
,28.2651685393258,10
,42.6743594153052,10
,42.6195926680244,10
,29.1318980169972,10
,28.497855799373,10
,29.2775925925926,10
,42.8246766169154,10
,48.633727647868,10
,29.6877314564158,10
,25.4105100182149,10
,21.2288461538462,10
,25.3225801081981,10
,31.3775901132853,10
,30.7564892086331,10
,37.6802562733583,10
,39.4516173120729,10
,32.4750442477876,10
,35.0968720379147,10
,34.3030914826498,10
,41.3352984165652,10
,41.6909659090909,10
,36.0502068965517,10
,28.5041931034483,10
,33.6398904109589,10
,31.0738203957382,10
,35.8503290129611,10
,39.9473590504451,10
,34.8992,10
,37.2809787041232,10
,31.5542683600221,10
,38.2490838709677,10
,38.9509547738693,10
,30.3318855567046,10
,14.7675862068966,10
,6.86314102564103,10
,9.99578533516808,10
,10.4102751556537,10
,11.2714832339025,10
,10.4590760762729,10
,18.4442290748899,10
,20.2669687934804,10
,24.8407879295893,10
,26.7594950690335,10
,25.2706789178152,10
,21.2503483511379,10
,20.2470373746582,10
,32.8569552238806,10
,31.6001145311382,10
,37.2594160583942,10
,41.8969054441261,10
,43.1960375747225,10
,33.5097503671072,10
,40.1386152919928,10
,22.5229203956665,10
,34.2222636484687,10
,30.5152208835341,10
,32.5447490946715,10
,31.7621364985163,10
,36.273588601959,10
,33.5867468069121,10
,27.6049440298507,10
,19.2454474708171,10
,27.5416733067729,10
,30.3557692307692,10
,36.1508125399872,10
,28.4263265306122,10
,34.2351586874664,10
,26.8904044722131,10
,27.4971226415094,10
,24.3535602575897,10
,40.8245436893204,10
,31.8577969230769,10
,34.3723602771363,10
,41.0997142857143,10
,36.0491139240506,10
,39.2358456973294,10
,45.4437003058104,10
,38.2817269952028,10
,30.9317153558052,10
,32.9341988384011,10
,32.1618181818182,10
,39.0020382165605,10
,35.337709118312,10
,31.3410431293882,10
,26.5459624174708,10
,18.1694845360825,10
,19.5422123236823,10
,19.9376812519962,10
,17.6207603767004,10
,18.3164462598928,10
,26.6125117591722,10
,24.2611893014801,10
,27.4520563380282,10
,30.9714486803519,10
,20.9900817438692,10
,18.1373608247423,10
,33.298944,10
,25.1586552406065,10
,41.4459294117647,10
,32.1695445275323,10
,28.7388988476312,10
,30.3047003154574,10
,34.3736329588015,10
,23.4898908296943,10
,26.61331997997,10
,33.0727627302275,10
,29.3024057971014,10
,24.0732897603486,10
,33.4913642052566,10
,35.6494494238156,10
,20.0050392875851,10
,33.7495133149679,10
,37.8448738843617,10
,25.7650305084746,10
,37.2059813084112,10
,29.4784758679086,10
,42.1101639344262,10
,29.4014893617021,10
,31.7445097153186,10
,36.8253361884368,10
,34.1172078265468,10
,35.9196215915415,10
,45.2623342175066,10
,32.0773299535277,10
,30.7645248868778,10
,49.8775775193798,10
,31.2449242424242,10
,42.8522795180723,10
,55.5904181431609,10
,42.1923180428135,10
,40.8797032326444,10
,48.3401421800948,10
,33.4346075388027,10
,43.9255614973262,10
,53.7561711513013,10
,42.0565066109951,10
,28.0577637795276,10
,31.1863393501805,10
,31.7226763636364,10
,32.7534145317094,10
,33.3028661087866,10
,35.4047785234899,10
,40.9720780911063,10
,33.581583300512,10
,31.3253911900066,10
,32.8278382680675,10
,32.9766326530612,10
,25.4479264214047,10
,20.351582236108,10
,37.550460251046,10
,29.5515575890193,10
,31.8935652173913,10
,38.5600575043128,10
,44.1183838383838,10
,47.4267339854844,10
,24.5906849315068,10
,40.6554166666667,10
,37.2977364341085,10
,39.4005563282337,10
,40.4441959013546,10
,43.4595076031861,10
,47.4399728813559,10
,41.6385805084746,10
,35.6008528428094,10
,26.7107726027397,10
,38.2467187079408,10
,41.0978500871586,10
,24.5829253112033,10
,23.1685926741944,10
,42.1251179321486,10
,33.1246660567246,10
,36.0116375545851,10
,39.6433543733093,10
,31.1020173180435,10
,32.879934385893,10
,18.8390301921317,10
,31.4193491644679,10
,34.0895777602937,10
,34.5991563786008,10
,25.8119364534135,10
,24.4642092050209,10
,30.8195720399429,10
,32.674609929078,10
,34.2442151481888,10
,37.1723653395785,10
,44.4497447118891,10
,37.6996838777661,10
,30.1930283224401,10
,40.1185504529834,10
,34.6225792811839,10
,37.742668579627,10
,18.4444122756225,10
,29.1893338620143,10
,35.5401901863827,10
,38.5538297872341,10
,48.6917486846178,10
,36.957602739726,10
,36.5570054119062,10
,29.5170181818182,10
,33.8317074575295,10
,61.3284032320123,10
,65.5630769230769,10
,63.6117253839205,10
,56.5303078677309,10
,55.4089881494986,10
,42.979914004914,10
,25.9899013806706,10
,26.5345901639344,10
,40.3968432550519,10
,28.6216267942584,10
,15.1495353938185,10
,16.6674705882353,10
,24.2508681036187,10
,20.1508485922426,10
,31.8891869013143,10
,32.335283483977,10
,33.4313279559315,10
,30.3807169459963,10
,40.4410856968588,10
,38.3314746822675,10
,34.8729166666667,10
,26.5555665914221,10
,37.342770242499,10
,43.9521860465116,10
,47.2317117117117,10
,50.3056994818653,10
,50.2284684684685,10
,45.8096776034237,10
,47.5037924151697,10
,40.4471802853437,10
,44.6778448275862,10
,47.2304826802953,10
,53.7275700227101,10
,46.0553122171946,10
,44.7180528846154,10
,52.1957443664573,10
,51.1702084219481,10
,54.0171628054586,10
,50.5927565392354,10
,44.1868717948718,10
,41.5880024942839,10
,28.1679822335025,10
,32.9502255939309,10
,55.425465648855,10
,51.9086654991243,10
,55.0349074074074,10
,38.3418024263432,10
,44.1753354101765,10
,32.3232021709634,10
,28.8596982055465,10
,42.181112195122,10
,42.1632586758553,10
,43.2707493857494,10
,43.8403401109057,10
,53.7481721279116,10
,46.3672320179121,10
,50.4976433121019,10
,14.239071796906,10
,3.87930166463662,10
,3.88612236867991,10
,6.25832061068702,10
,9.54977388470157,10
,9.17361771944216,10
,9.944324107501,10
,42.5853534551231,10
,28.3890962962963,10
,38.8190438247012,10
,40.0399067909454,10
,42.1354189944134,10
,50.7988590604027,10
,52.5869958847737,10
,39.808097323601,10
,29.7615220179564,10
,40.8609090909091,10
,45.7808123791103,10
,38.73625,10
,37.8362467419635,10
,28.2159726962457,10
,38.3083164300203,10
,41.8684,10
,49.108730964467,10
,43.1052861602497,10
,38.9000434593655,10
,27.9771879106439,10
,34.3389970501475,10
,25.7394653872515,10
,40.945630810093,10
,38.9216779026217,10
,19.0700597701149,10
,30.538673660547,10
,24.1359375,10
,25.936442516269,10
,21.7768006700168,10
,27.7933752620545,10
,25.1188799138395,10
,37.1490598290598,10
,36.0185243055556,10
,42.9433043478261,10
,36.568307410796,10
,23.7099919935949,10
,30.199641523525,10
,35.7099633162142,10
,27.4775257731959,10
,28.7335901926445,10
,28.8641788743254,10
,38.345785440613,10
,18.3889532293987,10
,28.0663781749765,10
,41.7540659340659,10
,31.9274457662701,10
,34.5056400196175,10
,34.2699792617171,10
,32.0677777777778,10
,29.1159166666667,10
,41.631967545639,10
,27.3220815450644,10
,31.3143384615385,10
,38.8508120649652,10
,39.3268508287293,10
,41.1403547497044,10
,39.3411502347418,10
,29.1165027903269,10
,31.8286830423202,10
,19.9879843846312,10
,23.459812173913,10
,21.1610598951145,10
,27.0662422488632,10
,26.7167727901918,10
,29.3526264017313,10
,14.8176687116564,10
,31.4902183406114,10
,33.1107418397626,10
,26.430113735783,10
,24.3425993985967,10
,26.2619023569024,10
,19.3893484042553,10
,20.1457710280374,10
,22.378501677227,10
,33.2174303924857,10
,19.6897741273101,10
,32.597490608565,10
,27.7165691699605,10
,36.1,10
,29.5345278875714,10
,33.2835691432634,10
,21.1506060606061,10
,19.361049011178,10
,16.137139101862,10
,20.3907331378299,10
,16.72268259571,10
,13.4622844036697,10
,21.2390684133916,10
,19.8921739130435,10
,18.7133638543711,10
,15.4569871794872,10
,17.0560311284047,10
,20.8081057692308,10
,18.61321861058,10
,17.9834731580091,10
,15.4199682161303,10
,14.8184166666667,10
,19.0842624877571,10
,21.5766207335171,10
,20.3910016734401,10
,17.4699491353001,10
,12.8348263002944,10
,15.0728039800995,10
,11.8890157716111,10
,14.7749862258953,10
,18.0030579335059,10
,13.5064937138296,10
,14.9173654618474,10
,17.2802125919869,10
,19.3870576735093,10
,20.6649087221095,10
,19.9367927318825,10
,18.68234375,10
,21.4286835008581,10
,18.5283417085427,10
,13.0945590778098,10
,23.7555397951143,10
,16.9826762402089,10
,22.2581763527054,10
,12.3016993464052,10
,15.9241698389458,10
,22.8103542234332,10
,25.1978581363004,10
,25.2436923076923,10
,16.4544438801422,10
,17.7081303602058,10
,20.4050578512397,10
,14.4976083641908,10
,19.9376878363832,10
,21.24542,10
,25.102402358143,10
,21.8603239696535,10
,20.2210895562052,10
,19.4097964120137,10
,19.8116925496363,10
,20.8292953285827,10
,21.8180143884892,10
,26.038841778697,10
,20.9414191660571,10
,21.9296404900582,10
,20.616937906299,10
,23.5726611135467,10
,28.6243564766839,10
,25.3621052631579,10
,21.7090892975848,10
,28.0981795968235,10
,26.8761475922452,10
,31.2350151640474,10
,39.7051448040886,10
,32.2504108264862,10
,30.4666705916986,10
,24.5314084507042,10
,25.8104368641532,10
,32.9586395286556,10
,33.2322872032426,10
,26.9155289421158,10
,28.9567342995169,10
,30.7984328358209,10
,28.4611426897158,10
,26.4595776772247,10
,32.5907197827071,10
,29.1151079136691,10
,28.8778378378378,10
,31.4469800443459,10
,33.1296751677852,10
,23.8229748603352,10
,23.5110351600864,10
,29.2047477744807,10
,32.4475210477081,10
,27.9436964769648,10
,33.6486732186732,10
,24.6136025088201,10
,28.2171202844164,10
,34.3464052810562,10
,28.0491846921797,10
,19.5940042826552,10
,24.1155223880597,10
,23.7302375723697,10
,26.9167316772737,10
,31.1577686435702,10
,23.5902725366876,10
,25.332976022567,10
,32.8531620346093,10
,27.1903768115942,10
,29.6273820981713,10
,36.2154939133905,10
,23.9527529649256,10
,32.0562768869769,10
,31.2711936127745,10
,29.4042220083414,10
,26.7469538773441,10
,25.9837424547284,10
,21.9551644279759,10
,29.6770731707317,10
,28.8620555555556,10
,27.5111085043988,10
,20.7511541501976,10
,32.5895165801039,10
,28.6215784134713,10
,23.0748389662028,10
,25.3662414667447,10
,32.7298435619735,10
,29.9047503045067,10
,28.7416007866273,10
,24.5315215235072,10
,25.0521529015647,10
,29.5767903162827,10
,27.3774454545455,10
,30.0725739061884,10
,26.461894830264,10
,28.1805899548233,10
,26.9645134997453,10
,22.4275546719682,10
,27.744868957484,10
,34.5493371757925,10
,27.058134929772,10
,24.0257336726039,10
,22.5837903563941,10
,23.3580971524288,10
,21.6556755179457,10
,16.922791846819,10
,19.3104680851064,10
,17.1259216255443,10
,19.5861474406074,10
,20.1993038516405,10
,21.4356743002545,10
,22.9485702564103,10
,27.1848059259259,10
,22.2248404360753,10
,17.7400158667196,10
,19.8082343368592,10
,19.8572693726937,10
,15.3045742492801,10
,19.1370762544449,10
,20.2754569295945,10
,24.403281613654,10
,24.5442725220603,10
,26.8342598781207,10
,24.2383670233849,10
,21.7552069716776,10
,26.6808008284432,10
,34.1221723858417,10
,31.0562590263219,10
,26.0988506953556,10
,30.8893542319749,10
,39.4943763772587,10
,27.4800861862581,10
,23.8793553459119,10
,30.3771857410882,10
,28.1144602048857,10
,34.5807106598985,10
,36.2323595505618,10
,31.3865582655827,10
,37.3327552190869,10
,43.4112420886076,10
,43.3217958412098,10
,39.2959701492537,10
,31.4535,10
,23.4139158061954,10
,47.8962371920645,10
,41.2231794871795,10
,42.3736305732484,10
,42.9447045582442,10
,47.171804330393,10
,46.3014522668633,10
,40.4238153846154,10
,34.9011430503889,10
,29.8178366445916,10
,38.1694682675815,10
,41.5755332725615,10
,37.883326590245,10
,38.846959543311,10
,30.9730879185432,10
,33.6043162055336,10
,36.8437067773167,10
,42.0675007898894,10
,33.2446340057637,10
,29.2534643734644,10
,37.9888689991863,10
,43.5387905673593,10
,43.548221574344,10
,43.0249763779528,10
,41.7376305580424,10
,32.3746428571429,10
,31.9297794117647,10
,40.0142496210207,10
,37.8576610169492,10
,44.3187619830184,10
,41.3684958677686,10
,34.5789200162404,10
,39.3094172327494,10
,38.2563420427553,10
,34.9334151580239,10
,35.1669109947644,10
,36.6685925925926,10
,38.3622638735759,10
,30.9085239491691,10
,28.8161053431248,10
,36.7646654929578,10
,41.5552252252252,10
,48.7137714863499,10
,43.9203099361896,10
,43.2133762649494,10
,39.9198068021735,10
,39.6557416750757,10
,38.8325431324221,10
,31.7290528414756,10
,29.9197305863708,10
,30.3052337981952,10
,29.5656031128405,10
,28.6108399498537,10
,29.9339975399754,10
,30.7083274021352,10
,28.1003211561622,10
,26.6244085378017,10
,27.8689701839712,10
,30.5793514811849,10
,38.3241154228856,10
,34.0203059805285,10
,33.0022549019608,10
,28.0537732656514,10
,30.6697942386831,10
,29.466895475819,10
,30.1481694915254,10
,39.8424571428571,10
,36.7289082969432,10
,37.031308611707,10
,36.6581745873931,10
,31.857424034503,10
,32.0604136300965,10
,33.7202139991083,10
,23.8739503386005,10
,26.7493933547696,10
,31.9636811495039,10
,40.7069853409815,10
,32.7782147024504,10
,35.2428729281768,10
,32.08353506244,10
,29.534784081287,10
,19.2595920712439,10
,20.7383149872989,10
,17.217530380243,10
,16.689868498528,10
,14.4713417823376,10
,17.98711797308,10
,19.7747777777778,10
,23.675064,10
,20.0158208955224,10
,24.0158495049505,10
,22.490978978979,10
,18.2869645732689,10
,12.5366092550322,10
,14.0188265524625,10
,10.6751964715317,10
,12.8983383869012,10
,12.4151929530201,10
,9.94810205351587,10
,10.655350370981,10
,11.4554356514788,10
,14.8171770532398,10
,13.579020979021,10
,9.41248,10
,8.52111012695601,10
,9.44018163471241,10
,12.5163880196692,10
,13.6795430861723,10
,15.0223434739941,10
,11.9734394270937,10
,9.52066442554875,10
,12.1434782608696,10
,18.1002048340844,10
,15.7535802469136,10
,19.7090792377131,10
,19.6279776625449,10
,5.0110101010101,10
,13.2744454148472,10
,23.6913008130081,10
,27.2221813403417,10
,35.6566666666667,10
,20.4859701492537,10
,36.0634996276992,10
,27.4679342723005,10
,23.9433208489388,10
,20.9754198473282,10
,29.8968366464996,10
,34.6419805825243,10
,23.0577227722772,10
,27.3399429386591,10
,22.5823328380386,10
,18.9701196581197,10
,13.7201182432432,10
,11.7795052083333,10
,18.4073924050633,10
,19.4985321100917,10
,13.0121212121212,10
,15.0688552188552,10
,12.7976585365854,10
,11.9179992955266,10
,15.6583856502242,10
,14.5704933078394,10
,11.8422598870056,10
,16.7939042089985,10
,14.1435329887504,10
,15.8030414967618,10
,15.3536146999713,10
,16.4439139167862,10
,17.9101142263759,10
,18.071308411215,10
,19.5086681715576,10
,18.8637321156773,10
,25.8678706624606,10
,15.0333192745677,10
,16.9202524455664,10
,30.713025,10
,15.4011910994764,10
,20.9582008530438,10
,36.4461875427789,10
,23.8688604651163,10
,19.0045959318307,10
,30.9822908011869,10
,16.5914757103575,10
,14.4594585519412,10
,22.8195889070147,10
,29.8181818181818,10
,31.1769097651421,10
,24.7220911752405,10
,19.6439669421488,10
,57.0357749712974,10
,52.6807171314741,10
